_initial_assets,awaiting_async_process,vars,id,creation_time,failed,failed_reason,time_of_death,type,origin_id,network_id,complete,node_id,participant_id,module_state_id,trial_maker_id,definition,finalized,is_repeat_trial,score,bonus,parent_trial_id,answer,propagate_failure,response_id,repeat_trial_index,n_repeat_trials,time_taken,time_credit_before_trial,time_credit_after_trial,time_credit_from_trial,block_position,block,class,object_type,sentence,tones
{},False,{},3417,2023-12-17 07:56:54,False,,,DenseRatingRemnantTrial,3411,79,True,3411,255,235,DenseRatingRemnant,"{""sentence"": ""You have done exceedingly well, I am so happy."", ""tones"": [""pleased"", ""disappointed"", ""shocked"", ""skeptical"", ""curious""]}",True,False,,0.0,,"{""sentence"": ""You have done exceedingly well, I am so happy."", ""tones"": [""pleased"", ""disappointed"", ""shocked"", ""skeptical"", ""curious""], ""answer"": {""pleased"": ""5"", ""disappointed"": ""1"", ""shocked"": ""2"", ""skeptical"": ""1"", ""curious"": ""1""}}",True,5613.0,,,48.887,540.0,590.0,50.0,0,default,DenseRatingRemnantTrial,Info,"You have done exceedingly well, I am so happy.","[""pleased"", ""disappointed"", ""shocked"", ""skeptical"", ""curious""]"
{},False,{},3418,2023-12-17 07:57:00,False,,,DenseRatingRemnantTrial,3446,50,True,3446,253,237,DenseRatingRemnant,"{""sentence"": ""I would never do that!"", ""tones"": [""indignant"", ""worried"", ""excited"", ""surprised"", ""urgent""]}",True,False,,0.0,,"{""sentence"": ""I would never do that!"", ""tones"": [""indignant"", ""worried"", ""excited"", ""surprised"", ""urgent""], ""answer"": {""indignant"": ""5"", ""worried"": ""2"", ""excited"": ""1"", ""surprised"": ""2"", ""urgent"": ""1""}}",True,5607.0,,,11.158,540.0,590.0,50.0,0,default,DenseRatingRemnantTrial,Info,I would never do that!,"[""indignant"", ""worried"", ""excited"", ""surprised"", ""urgent""]"
{},False,{},3419,2023-12-17 07:57:03,False,,,DenseRatingRemnantTrial,3441,25,True,3441,251,234,DenseRatingRemnant,"{""sentence"": ""I did not break the vase, it was already cracked when I got there!"", ""tones"": [""friendly"", ""shocked"", ""urgent"", ""grateful"", ""reassuring""]}",True,False,,0.0,,"{""sentence"": ""I did not break the vase, it was already cracked when I got there!"", ""tones"": [""friendly"", ""shocked"", ""urgent"", ""grateful"", ""reassuring""], ""answer"": {""friendly"": ""1"", ""shocked"": ""4"", ""urgent"": ""4"", ""grateful"": ""2"", ""reassuring"": ""4""}}",True,5611.0,,,32.36,490.0,540.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I did not break the vase, it was already cracked when I got there!","[""friendly"", ""shocked"", ""urgent"", ""grateful"", ""reassuring""]"
{},False,{},3420,2023-12-17 07:57:04,False,,,DenseRatingRemnantTrial,3382,59,True,3382,250,236,DenseRatingRemnant,"{""sentence"": ""OMG no way, I cannot believe you won the award!"", ""tones"": [""excited"", ""apologetic"", ""surprised"", ""curious"", ""sympathetic""]}",True,False,,0.0,,"{""sentence"": ""OMG no way, I cannot believe you won the award!"", ""tones"": [""excited"", ""apologetic"", ""surprised"", ""curious"", ""sympathetic""], ""answer"": {""excited"": ""5"", ""apologetic"": ""2"", ""surprised"": ""5"", ""curious"": ""3"", ""sympathetic"": ""3""}}",True,5609.0,,,19.115,390.0,440.0,50.0,0,default,DenseRatingRemnantTrial,Info,"OMG no way, I cannot believe you won the award!","[""excited"", ""apologetic"", ""surprised"", ""curious"", ""sympathetic""]"
{},False,{},3421,2023-12-17 07:57:10,False,,,DenseRatingRemnantTrial,3390,56,True,3390,249,232,DenseRatingRemnant,"{""sentence"": ""Great to hear the news."", ""tones"": [""desperate"", ""concerned"", ""disappointed"", ""uncertain"", ""confused""]}",True,False,,0.0,,"{""sentence"": ""Great to hear the news."", ""tones"": [""desperate"", ""concerned"", ""disappointed"", ""uncertain"", ""confused""], ""answer"": {""desperate"": ""1"", ""concerned"": ""3"", ""disappointed"": ""1"", ""uncertain"": ""1"", ""confused"": ""1""}}",True,5615.0,,,34.848,390.0,440.0,50.0,0,default,DenseRatingRemnantTrial,Info,Great to hear the news.,"[""desperate"", ""concerned"", ""disappointed"", ""uncertain"", ""confused""]"
{},False,{},3422,2023-12-17 07:57:14,False,,,DenseRatingRemnantTrial,3436,7,True,3436,253,237,DenseRatingRemnant,"{""sentence"": ""Do you really expect me to believe that?"", ""tones"": [""desperate"", ""defensive"", ""apologetic"", ""anxious"", ""admiring""]}",True,False,,0.0,,"{""sentence"": ""Do you really expect me to believe that?"", ""tones"": [""desperate"", ""defensive"", ""apologetic"", ""anxious"", ""admiring""], ""answer"": {""desperate"": ""1"", ""defensive"": ""4"", ""apologetic"": ""1"", ""anxious"": ""1"", ""admiring"": ""1""}}",True,5610.0,,,14.632,590.0,640.0,50.0,0,default,DenseRatingRemnantTrial,Info,Do you really expect me to believe that?,"[""desperate"", ""defensive"", ""apologetic"", ""anxious"", ""admiring""]"
{},False,{},3423,2023-12-17 07:57:23,False,,,DenseRatingRemnantTrial,3408,54,True,3408,247,233,DenseRatingRemnant,"{""sentence"": ""Well, I do not agree at all."", ""tones"": [""reflective"", ""apologetic"", ""disappointed"", ""frustrated"", ""sarcastic""]}",True,False,,0.0,,"{""sentence"": ""Well, I do not agree at all."", ""tones"": [""reflective"", ""apologetic"", ""disappointed"", ""frustrated"", ""sarcastic""], ""answer"": {""reflective"": ""2"", ""apologetic"": ""1"", ""disappointed"": ""4"", ""frustrated"": ""4"", ""sarcastic"": ""3""}}",True,5621.0,,,49.926,440.0,490.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Well, I do not agree at all.","[""reflective"", ""apologetic"", ""disappointed"", ""frustrated"", ""sarcastic""]"
{},False,{},3424,2023-12-17 07:57:26,False,,,DenseRatingRemnantTrial,3419,3,True,3419,250,236,DenseRatingRemnant,"{""sentence"": ""What`s that strange object you`re holding in your hand?"", ""tones"": [""reflective"", ""joyful"", ""happy"", ""disappointed"", ""urgent""]}",True,False,,0.0,,"{""sentence"": ""What`s that strange object you`re holding in your hand?"", ""tones"": [""reflective"", ""joyful"", ""happy"", ""disappointed"", ""urgent""], ""answer"": {""reflective"": ""3"", ""joyful"": ""1"", ""happy"": ""1"", ""disappointed"": ""4"", ""urgent"": ""3""}}",True,5623.0,,,53.361,440.0,490.0,50.0,0,default,DenseRatingRemnantTrial,Info,What`s that strange object you`re holding in your hand?,"[""reflective"", ""joyful"", ""happy"", ""disappointed"", ""urgent""]"
{},False,{},3425,2023-12-17 07:57:31,False,,,DenseRatingRemnantTrial,3405,51,True,3405,253,237,DenseRatingRemnant,"{""sentence"": ""I could not have done the decorating without your help."", ""tones"": [""joyful"", ""worried"", ""proud"", ""desperate"", ""annoyed""]}",True,False,,0.0,,"{""sentence"": ""I could not have done the decorating without your help."", ""tones"": [""joyful"", ""worried"", ""proud"", ""desperate"", ""annoyed""], ""answer"": {""joyful"": ""2"", ""worried"": ""1"", ""proud"": ""3"", ""desperate"": ""1"", ""annoyed"": ""1""}}",True,5614.0,,,11.03,640.0,690.0,50.0,0,default,DenseRatingRemnantTrial,Info,I could not have done the decorating without your help.,"[""joyful"", ""worried"", ""proud"", ""desperate"", ""annoyed""]"
{},False,{},3426,2023-12-17 07:57:37,False,,,DenseRatingRemnantTrial,3396,33,True,3396,251,234,DenseRatingRemnant,"{""sentence"": ""I love you more than words can express, my dear."", ""tones"": [""confused"", ""appreciative"", ""encouraging"", ""grateful"", ""frustrated""]}",True,False,,0.0,,"{""sentence"": ""I love you more than words can express, my dear."", ""tones"": [""confused"", ""appreciative"", ""encouraging"", ""grateful"", ""frustrated""], ""answer"": {""confused"": ""2"", ""appreciative"": ""5"", ""encouraging"": ""4"", ""grateful"": ""5"", ""frustrated"": ""1""}}",True,5617.0,,,26.79,540.0,590.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I love you more than words can express, my dear.","[""confused"", ""appreciative"", ""encouraging"", ""grateful"", ""frustrated""]"
{},False,{},3427,2023-12-17 07:57:38,False,,,DenseRatingRemnantTrial,3393,37,True,3393,245,228,DenseRatingRemnant,"{""sentence"": ""Oh my goodness, I just can`t wait for the concert tonight!"", ""tones"": [""excited"", ""indignant"", ""sympathetic"", ""frustrated"", ""happy""]}",True,False,,0.0,,"{""sentence"": ""Oh my goodness, I just can`t wait for the concert tonight!"", ""tones"": [""excited"", ""indignant"", ""sympathetic"", ""frustrated"", ""happy""], ""answer"": {""excited"": ""5"", ""indignant"": ""1"", ""sympathetic"": ""1"", ""frustrated"": ""1"", ""happy"": ""3""}}",True,5616.0,,,14.825,690.0,740.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Oh my goodness, I just can`t wait for the concert tonight!","[""excited"", ""indignant"", ""sympathetic"", ""frustrated"", ""happy""]"
{},False,{},3428,2023-12-17 07:57:45,False,,,DenseRatingRemnantTrial,3413,6,True,3413,255,235,DenseRatingRemnant,"{""sentence"": ""Oh my goodness, I can`t believe we`re actually going to Disneyland tomorrow!"", ""tones"": [""excited"", ""apologetic"", ""shocked"", ""friendly"", ""sad""]}",True,False,,0.0,,"{""sentence"": ""Oh my goodness, I can`t believe we`re actually going to Disneyland tomorrow!"", ""tones"": [""excited"", ""apologetic"", ""shocked"", ""friendly"", ""sad""], ""answer"": {""excited"": ""5"", ""apologetic"": ""1"", ""shocked"": ""4"", ""friendly"": ""4"", ""sad"": ""1""}}",True,5618.0,,,20.744,590.0,640.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Oh my goodness, I can`t believe we`re actually going to Disneyland tomorrow!","[""excited"", ""apologetic"", ""shocked"", ""friendly"", ""sad""]"
{},False,{},3429,2023-12-17 07:57:46,False,,,DenseRatingRemnantTrial,3439,61,True,3439,253,237,DenseRatingRemnant,"{""sentence"": ""The patient was unhappy with his treatment."", ""tones"": [""pleased"", ""resigned"", ""grateful"", ""friendly"", ""admiring""]}",True,False,,0.0,,"{""sentence"": ""The patient was unhappy with his treatment."", ""tones"": [""pleased"", ""resigned"", ""grateful"", ""friendly"", ""admiring""], ""answer"": {""pleased"": ""1"", ""resigned"": ""1"", ""grateful"": ""1"", ""friendly"": ""1"", ""admiring"": ""1""}}",True,5619.0,,,15.012,690.0,740.0,50.0,0,default,DenseRatingRemnantTrial,Info,The patient was unhappy with his treatment.,"[""pleased"", ""resigned"", ""grateful"", ""friendly"", ""admiring""]"
{},False,{},3430,2023-12-17 07:57:48,False,,,DenseRatingRemnantTrial,3384,48,True,3384,249,232,DenseRatingRemnant,"{""sentence"": ""I am very happy for you."", ""tones"": [""encouraging"", ""angry"", ""indignant"", ""urgent"", ""resigned""]}",True,False,,0.0,,"{""sentence"": ""I am very happy for you."", ""tones"": [""encouraging"", ""angry"", ""indignant"", ""urgent"", ""resigned""], ""answer"": {""encouraging"": ""4"", ""angry"": ""1"", ""indignant"": ""1"", ""urgent"": ""1"", ""resigned"": ""1""}}",True,5620.0,,,24.768,440.0,490.0,50.0,0,default,DenseRatingRemnantTrial,Info,I am very happy for you.,"[""encouraging"", ""angry"", ""indignant"", ""urgent"", ""resigned""]"
{},False,{},3431,2023-12-17 07:57:56,False,,,DenseRatingRemnantTrial,3388,55,True,3388,245,228,DenseRatingRemnant,"{""sentence"": ""It is a known fact that bananas are a yellow fruit."", ""tones"": [""appreciative"", ""sarcastic"", ""surprised"", ""disappointed"", ""concerned""]}",True,False,,0.0,,"{""sentence"": ""It is a known fact that bananas are a yellow fruit."", ""tones"": [""appreciative"", ""sarcastic"", ""surprised"", ""disappointed"", ""concerned""], ""answer"": {""appreciative"": ""1"", ""sarcastic"": ""1"", ""surprised"": ""1"", ""disappointed"": ""1"", ""concerned"": ""1""}}",True,5622.0,,,22.731,740.0,790.0,50.0,0,default,DenseRatingRemnantTrial,Info,It is a known fact that bananas are a yellow fruit.,"[""appreciative"", ""sarcastic"", ""surprised"", ""disappointed"", ""concerned""]"
{},False,{},3432,2023-12-17 07:58:06,False,,,DenseRatingRemnantTrial,3422,77,True,3422,251,234,DenseRatingRemnant,"{""sentence"": ""Why are you so hostile to me?"", ""tones"": [""indignant"", ""joyful"", ""appreciative"", ""anxious"", ""frustrated""]}",True,False,,0.0,,"{""sentence"": ""Why are you so hostile to me?"", ""tones"": [""indignant"", ""joyful"", ""appreciative"", ""anxious"", ""frustrated""], ""answer"": {""indignant"": ""5"", ""joyful"": ""1"", ""appreciative"": ""1"", ""anxious"": ""1"", ""frustrated"": ""3""}}",True,5627.0,,,29.265,590.0,640.0,50.0,0,default,DenseRatingRemnantTrial,Info,Why are you so hostile to me?,"[""indignant"", ""joyful"", ""appreciative"", ""anxious"", ""frustrated""]"
{},False,{},3433,2023-12-17 07:58:10,False,,,DenseRatingRemnantTrial,3398,35,True,3398,255,235,DenseRatingRemnant,"{""sentence"": ""I can`t wait to see the concert tonight, it`s going to be amazing!"", ""tones"": [""disappointed"", ""defensive"", ""shocked"", ""encouraging"", ""proud""]}",True,False,,0.0,,"{""sentence"": ""I can`t wait to see the concert tonight, it`s going to be amazing!"", ""tones"": [""disappointed"", ""defensive"", ""shocked"", ""encouraging"", ""proud""], ""answer"": {""disappointed"": ""1"", ""defensive"": ""1"", ""shocked"": ""5"", ""encouraging"": ""3"", ""proud"": ""4""}}",True,5626.0,,,19.174,640.0,690.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I can`t wait to see the concert tonight, it`s going to be amazing!","[""disappointed"", ""defensive"", ""shocked"", ""encouraging"", ""proud""]"
{},False,{},3434,2023-12-17 07:58:10,False,,,DenseRatingRemnantTrial,3431,12,True,3431,253,237,DenseRatingRemnant,"{""sentence"": ""Are you feeling okay, you seem a bit off today?"", ""tones"": [""disappointed"", ""shocked"", ""joyful"", ""anxious"", ""desperate""]}",True,False,,0.0,,"{""sentence"": ""Are you feeling okay, you seem a bit off today?"", ""tones"": [""disappointed"", ""shocked"", ""joyful"", ""anxious"", ""desperate""], ""answer"": {""disappointed"": ""1"", ""shocked"": ""1"", ""joyful"": ""1"", ""anxious"": ""2"", ""desperate"": ""1""}}",True,5625.0,,,17.627,740.0,790.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Are you feeling okay, you seem a bit off today?","[""disappointed"", ""shocked"", ""joyful"", ""anxious"", ""desperate""]"
{},False,{},3435,2023-12-17 07:58:15,False,,,DenseRatingRemnantTrial,3418,57,True,3418,249,232,DenseRatingRemnant,"{""sentence"": ""I am worried about my driving test."", ""tones"": [""worried"", ""nostalgic"", ""sarcastic"", ""disappointed"", ""descriptive""]}",True,False,,0.0,,"{""sentence"": ""I am worried about my driving test."", ""tones"": [""worried"", ""nostalgic"", ""sarcastic"", ""disappointed"", ""descriptive""], ""answer"": {""worried"": ""5"", ""nostalgic"": ""1"", ""sarcastic"": ""1"", ""disappointed"": ""1"", ""descriptive"": ""4""}}",True,5631.0,,,29.4,490.0,540.0,50.0,0,default,DenseRatingRemnantTrial,Info,I am worried about my driving test.,"[""worried"", ""nostalgic"", ""sarcastic"", ""disappointed"", ""descriptive""]"
{},False,{},3436,2023-12-17 07:58:18,False,,,DenseRatingRemnantTrial,3448,36,True,3448,247,233,DenseRatingRemnant,"{""sentence"": ""What`s the story behind this antique, it seems quite intriguing?"", ""tones"": [""indignant"", ""confused"", ""excited"", ""appreciative"", ""admiring""]}",True,False,,0.0,,"{""sentence"": ""What`s the story behind this antique, it seems quite intriguing?"", ""tones"": [""indignant"", ""confused"", ""excited"", ""appreciative"", ""admiring""], ""answer"": {""indignant"": ""4"", ""confused"": ""2"", ""excited"": ""4"", ""appreciative"": ""4"", ""admiring"": ""3""}}",True,5628.0,,,20.912,490.0,540.0,50.0,0,default,DenseRatingRemnantTrial,Info,"What`s the story behind this antique, it seems quite intriguing?","[""indignant"", ""confused"", ""excited"", ""appreciative"", ""admiring""]"
{},False,{},3437,2023-12-17 07:58:21,False,,,DenseRatingRemnantTrial,3430,20,True,3430,245,228,DenseRatingRemnant,"{""sentence"": ""This hike is turning out to be challenging."", ""tones"": [""affectionate"", ""confused"", ""defensive"", ""sympathetic"", ""friendly""]}",True,False,,0.0,,"{""sentence"": ""This hike is turning out to be challenging."", ""tones"": [""affectionate"", ""confused"", ""defensive"", ""sympathetic"", ""friendly""], ""answer"": {""affectionate"": ""1"", ""confused"": ""2"", ""defensive"": ""2"", ""sympathetic"": ""2"", ""friendly"": ""3""}}",True,5630.0,,,23.539,790.0,840.0,50.0,0,default,DenseRatingRemnantTrial,Info,This hike is turning out to be challenging.,"[""affectionate"", ""confused"", ""defensive"", ""sympathetic"", ""friendly""]"
{},False,{},3438,2023-12-17 07:58:22,False,,,DenseRatingRemnantTrial,3437,70,True,3437,250,236,DenseRatingRemnant,"{""sentence"": ""I am optimistic about next week."", ""tones"": [""sarcastic"", ""sympathetic"", ""surprised"", ""admiring"", ""sad""]}",True,False,,0.0,,"{""sentence"": ""I am optimistic about next week."", ""tones"": [""sarcastic"", ""sympathetic"", ""surprised"", ""admiring"", ""sad""], ""answer"": {""sarcastic"": ""2"", ""sympathetic"": ""1"", ""surprised"": ""1"", ""admiring"": ""4"", ""sad"": ""2""}}",True,5634.0,,,27.336,490.0,540.0,50.0,0,default,DenseRatingRemnantTrial,Info,I am optimistic about next week.,"[""sarcastic"", ""sympathetic"", ""surprised"", ""admiring"", ""sad""]"
{},False,{},3439,2023-12-17 07:58:31,False,,,DenseRatingRemnantTrial,3420,68,True,3420,253,237,DenseRatingRemnant,"{""sentence"": ""Thank you so much for the lovely flowers."", ""tones"": [""appreciative"", ""sympathetic"", ""worried"", ""excited"", ""reflective""]}",True,False,,0.0,,"{""sentence"": ""Thank you so much for the lovely flowers."", ""tones"": [""appreciative"", ""sympathetic"", ""worried"", ""excited"", ""reflective""], ""answer"": {""appreciative"": ""5"", ""sympathetic"": ""1"", ""worried"": ""1"", ""excited"": ""2"", ""reflective"": ""1""}}",True,5633.0,,,15.17,790.0,840.0,50.0,0,default,DenseRatingRemnantTrial,Info,Thank you so much for the lovely flowers.,"[""appreciative"", ""sympathetic"", ""worried"", ""excited"", ""reflective""]"
{},False,{},3440,2023-12-17 07:58:32,False,,,DenseRatingRemnantTrial,3397,28,True,3397,255,235,DenseRatingRemnant,"{""sentence"": ""Excuse me, could you please pass the salt?"", ""tones"": [""shocked"", ""surprised"", ""grateful"", ""reassuring"", ""defensive""]}",True,False,,0.0,,"{""sentence"": ""Excuse me, could you please pass the salt?"", ""tones"": [""shocked"", ""surprised"", ""grateful"", ""reassuring"", ""defensive""], ""answer"": {""shocked"": ""1"", ""surprised"": ""3"", ""grateful"": ""4"", ""reassuring"": ""4"", ""defensive"": ""1""}}",True,5635.0,,,22.135,690.0,740.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Excuse me, could you please pass the salt?","[""shocked"", ""surprised"", ""grateful"", ""reassuring"", ""defensive""]"
