_initial_assets,awaiting_async_process,vars,id,creation_time,failed,failed_reason,time_of_death,type,origin_id,network_id,complete,node_id,participant_id,module_state_id,trial_maker_id,definition,finalized,is_repeat_trial,score,bonus,parent_trial_id,answer,propagate_failure,response_id,repeat_trial_index,n_repeat_trials,time_taken,time_credit_before_trial,time_credit_after_trial,time_credit_from_trial,block_position,block,class,object_type,word_1,word_2,idx_1,idx_2,order
{},False,{},3255,2023-12-16 00:22:52,False,,,EvaluationTrial,284,284,True,284,56,52,evaluations,"{""id"": 283, ""word_1"": ""concerned"", ""word_2"": ""sarcastic"", ""idx_1"": 7, ""idx_2"": 31, ""order"": 0}",True,False,,0.0,,1,True,3620.0,,,23.123,386.0,392.5,6.5,0,default,EvaluationTrial,Info,concerned,sarcastic,7,31,0
{},False,{},3256,2023-12-16 00:22:54,False,,,EvaluationTrial,169,169,True,169,64,59,evaluations,"{""id"": 168, ""word_1"": ""anxious"", ""word_2"": ""grateful"", ""idx_1"": 4, ""idx_2"": 18, ""order"": 1}",True,False,,0.0,,3,True,3607.0,,,1.459,301.5,308.0,6.5,0,default,EvaluationTrial,Info,anxious,grateful,4,18,1
{},False,{},3257,2023-12-16 00:22:56,False,,,EvaluationTrial,51,51,True,51,62,58,evaluations,"{""id"": 50, ""word_1"": ""affectionate"", ""word_2"": ""descriptive"", ""idx_1"": 1, ""idx_2"": 11, ""order"": 0}",True,False,,0.0,,1,True,3610.0,,,1.793,418.5,425.0,6.5,0,default,EvaluationTrial,Info,affectionate,descriptive,1,11,0
{},False,{},3258,2023-12-16 00:22:58,False,,,EvaluationTrial,122,122,True,122,64,59,evaluations,"{""id"": 121, ""word_1"": ""annoyed"", ""word_2"": ""concerned"", ""idx_1"": 3, ""idx_2"": 7, ""order"": 0}",True,False,,0.0,,4,True,3612.0,,,2.288,308.0,314.5,6.5,0,default,EvaluationTrial,Info,annoyed,concerned,3,7,0
,False,{},3259,2023-12-16 00:22:58,False,,,EvaluationTrial,75,75,True,75,58,53,evaluations,"{""id"": 74, ""word_1"": ""affectionate"", ""word_2"": ""sympathetic"", ""idx_1"": 1, ""idx_2"": 35, ""order"": 0}",True,True,,0.0,2822.0,4,False,3618.0,0.0,1.0,14.991,490.0,496.5,6.5,0,default,EvaluationTrial,Info,affectionate,sympathetic,1,35,0
{},False,{},3260,2023-12-16 00:22:59,False,,,EvaluationTrial,606,606,True,606,61,56,evaluations,"{""id"": 605, ""word_1"": ""happy"", ""word_2"": ""sympathetic"", ""idx_1"": 19, ""idx_2"": 35, ""order"": 0}",True,False,,0.0,,1,True,3702.0,,,131.175,282.0,288.5,6.5,0,default,EvaluationTrial,Info,happy,sympathetic,19,35,0
{},False,{},3261,2023-12-16 00:23:01,False,,,EvaluationTrial,215,215,True,215,62,58,evaluations,"{""id"": 214, ""word_1"": ""apologetic"", ""word_2"": ""resigned"", ""idx_1"": 5, ""idx_2"": 29, ""order"": 1}",True,False,,0.0,,4,True,3614.0,,,3.284,425.0,431.5,6.5,0,default,EvaluationTrial,Info,apologetic,resigned,5,29,1
{},False,{},3262,2023-12-16 00:23:01,False,,,EvaluationTrial,304,304,True,304,42,42,evaluations,"{""id"": 303, ""word_1"": ""confused"", ""word_2"": ""happy"", ""idx_1"": 8, ""idx_2"": 19, ""order"": 0}",True,False,,0.0,,1,True,3613.0,,,0.728,314.5,321.0,6.5,0,default,EvaluationTrial,Info,confused,happy,8,19,0
{},False,{},3263,2023-12-16 00:23:03,False,,,EvaluationTrial,285,285,True,285,64,59,evaluations,"{""id"": 284, ""word_1"": ""concerned"", ""word_2"": ""shocked"", ""idx_1"": 7, ""idx_2"": 32, ""order"": 1}",True,False,,0.0,,4,True,3615.0,,,1.909,314.5,321.0,6.5,0,default,EvaluationTrial,Info,concerned,shocked,7,32,1
{},False,{},3264,2023-12-16 00:23:05,False,,,EvaluationTrial,633,633,True,633,42,42,evaluations,"{""id"": 632, ""word_1"": ""irritated"", ""word_2"": ""nostalgic"", ""idx_1"": 21, ""idx_2"": 23, ""order"": 1}",True,False,,0.0,,1,True,3640.0,,,37.144,321.0,327.5,6.5,0,default,EvaluationTrial,Info,irritated,nostalgic,21,23,1
{},False,{},3265,2023-12-16 00:23:06,False,,,EvaluationTrial,197,197,True,197,62,58,evaluations,"{""id"": 196, ""word_1"": ""apologetic"", ""word_2"": ""descriptive"", ""idx_1"": 5, ""idx_2"": 11, ""order"": 0}",True,False,,0.0,,1,True,3616.0,,,2.437,431.5,438.0,6.5,0,default,EvaluationTrial,Info,apologetic,descriptive,5,11,0
{},False,{},3266,2023-12-16 00:23:07,False,,,EvaluationTrial,578,578,True,578,64,59,evaluations,"{""id"": 577, ""word_1"": ""grateful"", ""word_2"": ""relieved"", ""idx_1"": 18, ""idx_2"": 28, ""order"": 1}",True,False,,0.0,,4,True,3619.0,,,6.823,321.0,327.5,6.5,0,default,EvaluationTrial,Info,grateful,relieved,18,28,1
{},False,{},3267,2023-12-16 00:23:11,False,,,EvaluationTrial,680,680,True,680,62,58,evaluations,"{""id"": 679, ""word_1"": ""nostalgic"", ""word_2"": ""sympathetic"", ""idx_1"": 23, ""idx_2"": 35, ""order"": 1}",True,False,,0.0,,1,True,3617.0,,,2.402,438.0,444.5,6.5,0,default,EvaluationTrial,Info,nostalgic,sympathetic,23,35,1
{},False,{},3268,2023-12-16 00:23:15,False,,,EvaluationTrial,675,675,True,675,62,58,evaluations,"{""id"": 674, ""word_1"": ""nostalgic"", ""word_2"": ""sad"", ""idx_1"": 23, ""idx_2"": 30, ""order"": 0}",True,False,,0.0,,1,True,3622.0,,,2.787,444.5,451.0,6.5,0,default,EvaluationTrial,Info,nostalgic,sad,23,30,0
{},False,{},3269,2023-12-16 00:23:15,False,,,EvaluationTrial,199,199,True,199,64,59,evaluations,"{""id"": 198, ""word_1"": ""apologetic"", ""word_2"": ""disappointed"", ""idx_1"": 5, ""idx_2"": 13, ""order"": 1}",True,False,,0.0,,5,True,3621.0,,,2.287,327.5,334.0,6.5,0,default,EvaluationTrial,Info,apologetic,disappointed,5,13,1
{},False,{},3270,2023-12-16 00:23:17,False,,,EvaluationTrial,638,638,True,638,56,52,evaluations,"{""id"": 637, ""word_1"": ""irritated"", ""word_2"": ""relieved"", ""idx_1"": 21, ""idx_2"": 28, ""order"": 0}",True,False,,0.0,,4,True,3624.0,,,4.564,392.5,399.0,6.5,0,default,EvaluationTrial,Info,irritated,relieved,21,28,0
{},False,{},3271,2023-12-16 00:23:20,False,,,EvaluationTrial,774,774,True,774,64,59,evaluations,"{""id"": 773, ""word_1"": ""sad"", ""word_2"": ""urgent"", ""idx_1"": 30, ""idx_2"": 38, ""order"": 0}",True,False,,0.0,,3,True,3626.0,,,2.218,334.0,340.5,6.5,0,default,EvaluationTrial,Info,sad,urgent,30,38,0
{},False,{},3272,2023-12-16 00:23:20,False,,,EvaluationTrial,443,443,True,443,62,58,evaluations,"{""id"": 442, ""word_1"": ""disappointed"", ""word_2"": ""disappointed"", ""idx_1"": 13, ""idx_2"": 13, ""order"": 1}",True,False,,0.0,,5,True,3625.0,,,1.678,451.0,457.5,6.5,0,default,EvaluationTrial,Info,disappointed,disappointed,13,13,1
{},False,{},3273,2023-12-16 00:23:22,False,,,EvaluationTrial,414,414,True,414,63,57,evaluations,"{""id"": 413, ""word_1"": ""descriptive"", ""word_2"": ""worried"", ""idx_1"": 11, ""idx_2"": 39, ""order"": 1}",True,False,,0.0,,3,True,3631.0,,,8.741,217.0,223.5,6.5,0,default,EvaluationTrial,Info,descriptive,worried,11,39,1
{},False,{},3274,2023-12-16 00:23:24,False,,,EvaluationTrial,310,310,True,310,56,52,evaluations,"{""id"": 309, ""word_1"": ""confused"", ""word_2"": ""proud"", ""idx_1"": 8, ""idx_2"": 25, ""order"": 1}",True,False,,0.0,,1,True,3633.0,,,9.036,399.0,405.5,6.5,0,default,EvaluationTrial,Info,confused,proud,8,25,1
{},False,{},3275,2023-12-16 00:23:24,False,,,EvaluationTrial,84,84,True,84,62,58,evaluations,"{""id"": 83, ""word_1"": ""angry"", ""word_2"": ""appreciative"", ""idx_1"": 2, ""idx_2"": 6, ""order"": 0}",True,False,,0.0,,1,True,3627.0,,,2.044,457.5,464.0,6.5,0,default,EvaluationTrial,Info,angry,appreciative,2,6,0
{},False,{},3276,2023-12-16 00:23:25,False,,,EvaluationTrial,775,775,True,775,64,59,evaluations,"{""id"": 774, ""word_1"": ""sad"", ""word_2"": ""worried"", ""idx_1"": 30, ""idx_2"": 39, ""order"": 1}",True,False,,0.0,,4,True,3628.0,,,2.333,340.5,347.0,6.5,0,default,EvaluationTrial,Info,sad,worried,30,39,1
{},False,{},3277,2023-12-16 00:23:28,False,,,EvaluationTrial,295,295,True,295,62,58,evaluations,"{""id"": 294, ""word_1"": ""confused"", ""word_2"": ""defensive"", ""idx_1"": 8, ""idx_2"": 10, ""order"": 0}",True,False,,0.0,,1,True,3629.0,,,2.04,464.0,470.5,6.5,0,default,EvaluationTrial,Info,confused,defensive,8,10,0
{},False,{},3278,2023-12-16 00:23:30,False,,,EvaluationTrial,76,76,True,76,64,59,evaluations,"{""id"": 75, ""word_1"": ""affectionate"", ""word_2"": ""thankful"", ""idx_1"": 1, ""idx_2"": 36, ""order"": 1}",True,False,,0.0,,5,True,3630.0,,,1.726,347.0,353.5,6.5,0,default,EvaluationTrial,Info,affectionate,thankful,1,36,1
{},False,{},3279,2023-12-16 00:23:31,False,,,EvaluationTrial,293,293,True,293,62,58,evaluations,"{""id"": 292, ""word_1"": ""confused"", ""word_2"": ""confused"", ""idx_1"": 8, ""idx_2"": 8, ""order"": 0}",True,False,,0.0,,5,True,3632.0,,,1.904,470.5,477.0,6.5,0,default,EvaluationTrial,Info,confused,confused,8,8,0
{},False,{},3280,2023-12-16 00:23:33,False,,,EvaluationTrial,629,629,True,629,64,59,evaluations,"{""id"": 628, ""word_1"": ""indignant"", ""word_2"": ""urgent"", ""idx_1"": 20, ""idx_2"": 38, ""order"": 1}",True,False,,0.0,,3,True,3634.0,,,2.531,353.5,360.0,6.5,0,default,EvaluationTrial,Info,indignant,urgent,20,38,1
{},False,{},3281,2023-12-16 00:23:35,False,,,EvaluationTrial,264,264,True,264,63,57,evaluations,"{""id"": 263, ""word_1"": ""concerned"", ""word_2"": ""descriptive"", ""idx_1"": 7, ""idx_2"": 11, ""order"": 0}",True,False,,0.0,,3,True,3642.0,,,9.178,223.5,230.0,6.5,0,default,EvaluationTrial,Info,concerned,descriptive,7,11,0
{},False,{},3282,2023-12-16 00:23:35,False,,,EvaluationTrial,3,3,True,3,62,58,evaluations,"{""id"": 2, ""word_1"": ""admiring"", ""word_2"": ""angry"", ""idx_1"": 0, ""idx_2"": 2, ""order"": 1}",True,False,,0.0,,1,True,3635.0,,,1.62,477.0,483.5,6.5,0,default,EvaluationTrial,Info,admiring,angry,0,2,1
{},False,{},3283,2023-12-16 00:23:36,False,,,EvaluationTrial,440,440,True,440,56,52,evaluations,"{""id"": 439, ""word_1"": ""desperate"", ""word_2"": ""uncertain"", ""idx_1"": 12, ""idx_2"": 37, ""order"": 0}",True,False,,0.0,,4,True,3639.0,,,7.201,405.5,412.0,6.5,0,default,EvaluationTrial,Info,desperate,uncertain,12,37,0
{},False,{},3284,2023-12-16 00:23:37,False,,,EvaluationTrial,587,587,True,587,64,59,evaluations,"{""id"": 586, ""word_1"": ""grateful"", ""word_2"": ""uncertain"", ""idx_1"": 18, ""idx_2"": 37, ""order"": 0}",True,False,,0.0,,1,True,3636.0,,,1.89,360.0,366.5,6.5,0,default,EvaluationTrial,Info,grateful,uncertain,18,37,0
{},False,{},3285,2023-12-16 00:23:39,False,,,EvaluationTrial,606,606,True,606,62,58,evaluations,"{""id"": 605, ""word_1"": ""happy"", ""word_2"": ""sympathetic"", ""idx_1"": 19, ""idx_2"": 35, ""order"": 1}",True,False,,0.0,,1,True,3638.0,,,5.06,483.5,490.0,6.5,0,default,EvaluationTrial,Info,happy,sympathetic,19,35,1
{},False,{},3286,2023-12-16 00:23:41,False,,,EvaluationTrial,809,809,True,809,64,59,evaluations,"{""id"": 808, ""word_1"": ""sympathetic"", ""word_2"": ""urgent"", ""idx_1"": 35, ""idx_2"": 38, ""order"": 0}",True,False,,0.0,,2,True,3641.0,,,3.626,366.5,373.0,6.5,0,default,EvaluationTrial,Info,sympathetic,urgent,35,38,0
{},False,{},3287,2023-12-16 00:23:41,False,,,EvaluationTrial,398,398,True,398,57,50,evaluations,"{""id"": 397, ""word_1"": ""descriptive"", ""word_2"": ""nostalgic"", ""idx_1"": 11, ""idx_2"": 23, ""order"": 1}",True,False,,0.0,,1,True,3646.0,,,12.702,308.0,314.5,6.5,0,default,EvaluationTrial,Info,descriptive,nostalgic,11,23,1
,False,{},3288,2023-12-16 00:23:45,False,,,EvaluationTrial,222,222,True,222,62,58,evaluations,"{""id"": 221, ""word_1"": ""apologetic"", ""word_2"": ""thankful"", ""idx_1"": 5, ""idx_2"": 36, ""order"": 0}",True,True,,0.0,3188.0,1,False,3643.0,0.0,1.0,2.873,490.0,496.5,6.5,0,default,EvaluationTrial,Info,apologetic,thankful,5,36,0
{},False,{},3289,2023-12-16 00:23:46,False,,,EvaluationTrial,497,497,True,497,56,52,evaluations,"{""id"": 496, ""word_1"": ""excited"", ""word_2"": ""friendly"", ""idx_1"": 15, ""idx_2"": 16, ""order"": 0}",True,False,,0.0,,4,True,3650.0,,,12.827,412.0,418.5,6.5,0,default,EvaluationTrial,Info,excited,friendly,15,16,0
{},False,{},3290,2023-12-16 00:23:46,False,,,EvaluationTrial,358,358,True,358,42,42,evaluations,"{""id"": 357, ""word_1"": ""defensive"", ""word_2"": ""desperate"", ""idx_1"": 10, ""idx_2"": 12, ""order"": 1}",True,False,,0.0,,3,True,3644.0,,,2.916,327.5,334.0,6.5,0,default,EvaluationTrial,Info,defensive,desperate,10,12,1
{},False,{},3291,2023-12-16 00:23:46,False,,,EvaluationTrial,770,770,True,770,64,59,evaluations,"{""id"": 769, ""word_1"": ""sad"", ""word_2"": ""surprised"", ""idx_1"": 30, ""idx_2"": 34, ""order"": 0}",True,False,,0.0,,3,True,3645.0,,,4.289,373.0,379.5,6.5,0,default,EvaluationTrial,Info,sad,surprised,30,34,0
{},False,{},3292,2023-12-16 00:23:47,False,,,EvaluationTrial,734,734,True,734,63,57,evaluations,"{""id"": 733, ""word_1"": ""reflective"", ""word_2"": ""sarcastic"", ""idx_1"": 27, ""idx_2"": 31, ""order"": 0}",True,False,,0.0,,5,True,3648.0,,,7.663,230.0,236.5,6.5,0,default,EvaluationTrial,Info,reflective,sarcastic,27,31,0
{},False,{},3293,2023-12-16 00:23:52,False,,,EvaluationTrial,548,548,True,548,42,42,evaluations,"{""id"": 547, ""word_1"": ""frustrated"", ""word_2"": ""indignant"", ""idx_1"": 17, ""idx_2"": 20, ""order"": 1}",True,False,,0.0,,4,True,3653.0,,,13.539,334.0,340.5,6.5,0,default,EvaluationTrial,Info,frustrated,indignant,17,20,1
{},False,{},3294,2023-12-16 00:23:53,False,,,EvaluationTrial,179,179,True,179,64,59,evaluations,"{""id"": 178, ""word_1"": ""anxious"", ""word_2"": ""relieved"", ""idx_1"": 4, ""idx_2"": 28, ""order"": 0}",True,False,,0.0,,3,True,3647.0,,,1.27,379.5,386.0,6.5,0,default,EvaluationTrial,Info,anxious,relieved,4,28,0
{},False,{},3295,2023-12-16 00:23:56,False,,,EvaluationTrial,771,771,True,771,57,50,evaluations,"{""id"": 770, ""word_1"": ""sad"", ""word_2"": ""sympathetic"", ""idx_1"": 30, ""idx_2"": 35, ""order"": 1}",True,False,,0.0,,2,True,3664.0,,,30.16,314.5,321.0,6.5,0,default,EvaluationTrial,Info,sad,sympathetic,30,35,1
{},False,{},3296,2023-12-16 00:23:57,False,,,EvaluationTrial,160,160,True,160,64,59,evaluations,"{""id"": 159, ""word_1"": ""anxious"", ""word_2"": ""curious"", ""idx_1"": 4, ""idx_2"": 9, ""order"": 1}",True,False,,0.0,,3,True,3649.0,,,1.388,386.0,392.5,6.5,0,default,EvaluationTrial,Info,anxious,curious,4,9,1
{},False,{},3297,2023-12-16 00:23:58,False,,,EvaluationTrial,652,652,True,652,63,57,evaluations,"{""id"": 651, ""word_1"": ""joyful"", ""word_2"": ""pleased"", ""idx_1"": 22, ""idx_2"": 24, ""order"": 1}",True,False,,0.0,,5,True,3651.0,,,1.996,236.5,243.0,6.5,0,default,EvaluationTrial,Info,joyful,pleased,22,24,1
{},False,{},3298,2023-12-16 00:24:00,False,,,EvaluationTrial,302,302,True,302,64,59,evaluations,"{""id"": 301, ""word_1"": ""confused"", ""word_2"": ""frustrated"", ""idx_1"": 8, ""idx_2"": 17, ""order"": 1}",True,False,,0.0,,3,True,3652.0,,,1.068,392.5,399.0,6.5,0,default,EvaluationTrial,Info,confused,frustrated,8,17,1
{},False,{},3299,2023-12-16 00:24:02,False,,,EvaluationTrial,17,17,True,17,56,52,evaluations,"{""id"": 16, ""word_1"": ""admiring"", ""word_2"": ""friendly"", ""idx_1"": 0, ""idx_2"": 16, ""order"": 0}",True,False,,0.0,,5,True,3657.0,,,11.566,418.5,425.0,6.5,0,default,EvaluationTrial,Info,admiring,friendly,0,16,0
{},False,{},3300,2023-12-16 00:24:02,False,,,EvaluationTrial,750,750,True,750,63,57,evaluations,"{""id"": 749, ""word_1"": ""relieved"", ""word_2"": ""sympathetic"", ""idx_1"": 28, ""idx_2"": 35, ""order"": 0}",True,False,,0.0,,4,True,3655.0,,,8.935,243.0,249.5,6.5,0,default,EvaluationTrial,Info,relieved,sympathetic,28,35,0
{},False,{},3301,2023-12-16 00:24:03,False,,,EvaluationTrial,683,683,True,683,64,59,evaluations,"{""id"": 682, ""word_1"": ""nostalgic"", ""word_2"": ""urgent"", ""idx_1"": 23, ""idx_2"": 38, ""order"": 1}",True,False,,0.0,,2,True,3654.0,,,5.338,399.0,405.5,6.5,0,default,EvaluationTrial,Info,nostalgic,urgent,23,38,1
{},False,{},3302,2023-12-16 00:24:08,False,,,EvaluationTrial,11,11,True,11,42,42,evaluations,"{""id"": 10, ""word_1"": ""admiring"", ""word_2"": ""defensive"", ""idx_1"": 0, ""idx_2"": 10, ""order"": 0}",True,False,,0.0,,1,True,3660.0,,,10.712,340.5,347.0,6.5,0,default,EvaluationTrial,Info,admiring,defensive,0,10,0
{},False,{},3303,2023-12-16 00:24:10,False,,,EvaluationTrial,155,155,True,155,64,59,evaluations,"{""id"": 154, ""word_1"": ""anxious"", ""word_2"": ""anxious"", ""idx_1"": 4, ""idx_2"": 4, ""order"": 1}",True,False,,0.0,,5,True,3656.0,,,1.91,405.5,412.0,6.5,0,default,EvaluationTrial,Info,anxious,anxious,4,4,1
{},False,{},3304,2023-12-16 00:24:13,False,,,EvaluationTrial,206,206,True,206,63,57,evaluations,"{""id"": 205, ""word_1"": ""apologetic"", ""word_2"": ""indignant"", ""idx_1"": 5, ""idx_2"": 20, ""order"": 1}",True,False,,0.0,,1,True,3661.0,,,9.017,249.5,256.0,6.5,0,default,EvaluationTrial,Info,apologetic,indignant,5,20,1
{},False,{},3305,2023-12-16 00:24:14,False,,,EvaluationTrial,17,17,True,17,64,59,evaluations,"{""id"": 16, ""word_1"": ""admiring"", ""word_2"": ""friendly"", ""idx_1"": 0, ""idx_2"": 16, ""order"": 1}",True,False,,0.0,,3,True,3658.0,,,2.501,412.0,418.5,6.5,0,default,EvaluationTrial,Info,admiring,friendly,0,16,1
{},False,{},3306,2023-12-16 00:24:16,False,,,EvaluationTrial,82,82,True,82,56,52,evaluations,"{""id"": 81, ""word_1"": ""angry"", ""word_2"": ""anxious"", ""idx_1"": 2, ""idx_2"": 4, ""order"": 0}",True,False,,0.0,,2,True,3659.0,,,4.081,425.0,431.5,6.5,0,default,EvaluationTrial,Info,angry,anxious,2,4,0
{},False,{},3307,2023-12-16 00:24:18,False,,,EvaluationTrial,490,490,True,490,64,59,evaluations,"{""id"": 489, ""word_1"": ""encouraging"", ""word_2"": ""surprised"", ""idx_1"": 14, ""idx_2"": 34, ""order"": 1}",True,False,,0.0,,3,True,3662.0,,,4.677,418.5,425.0,6.5,0,default,EvaluationTrial,Info,encouraging,surprised,14,34,1
{},False,{},3308,2023-12-16 00:24:21,False,,,EvaluationTrial,182,182,True,182,42,42,evaluations,"{""id"": 181, ""word_1"": ""anxious"", ""word_2"": ""sarcastic"", ""idx_1"": 4, ""idx_2"": 31, ""order"": 1}",True,False,,0.0,,2,True,3666.0,,,6.261,347.0,353.5,6.5,0,default,EvaluationTrial,Info,anxious,sarcastic,4,31,1
{},False,{},3309,2023-12-16 00:24:21,False,,,EvaluationTrial,672,672,True,672,56,52,evaluations,"{""id"": 671, ""word_1"": ""nostalgic"", ""word_2"": ""reflective"", ""idx_1"": 23, ""idx_2"": 27, ""order"": 1}",True,False,,0.0,,5,True,3663.0,,,2.745,431.5,438.0,6.5,0,default,EvaluationTrial,Info,nostalgic,reflective,23,27,1
{},False,{},3310,2023-12-16 00:24:24,False,,,EvaluationTrial,446,446,True,446,63,57,evaluations,"{""id"": 445, ""word_1"": ""disappointed"", ""word_2"": ""friendly"", ""idx_1"": 13, ""idx_2"": 16, ""order"": 1}",True,False,,0.0,,4,True,3667.0,,,7.822,256.0,262.5,6.5,0,default,EvaluationTrial,Info,disappointed,friendly,13,16,1
{},False,{},3311,2023-12-16 00:24:25,False,,,EvaluationTrial,126,126,True,126,64,59,evaluations,"{""id"": 125, ""word_1"": ""annoyed"", ""word_2"": ""descriptive"", ""idx_1"": 3, ""idx_2"": 11, ""order"": 1}",True,False,,0.0,,1,True,3665.0,,,1.888,425.0,431.5,6.5,0,default,EvaluationTrial,Info,annoyed,descriptive,3,11,1
{},False,{},3312,2023-12-16 00:24:26,False,,,EvaluationTrial,313,313,True,313,56,52,evaluations,"{""id"": 312, ""word_1"": ""confused"", ""word_2"": ""relieved"", ""idx_1"": 8, ""idx_2"": 28, ""order"": 0}",True,False,,0.0,,2,True,3672.0,,,13.044,438.0,444.5,6.5,0,default,EvaluationTrial,Info,confused,relieved,8,28,0
{},False,{},3313,2023-12-16 00:24:29,False,,,EvaluationTrial,224,224,True,224,57,50,evaluations,"{""id"": 223, ""word_1"": ""apologetic"", ""word_2"": ""urgent"", ""idx_1"": 5, ""idx_2"": 38, ""order"": 0}",True,False,,0.0,,2,True,3671.0,,,8.559,321.0,327.5,6.5,0,default,EvaluationTrial,Info,apologetic,urgent,5,38,0
{},False,{},3314,2023-12-16 00:24:30,False,,,EvaluationTrial,345,345,True,345,64,59,evaluations,"{""id"": 344, ""word_1"": ""curious"", ""word_2"": ""resigned"", ""idx_1"": 9, ""idx_2"": 29, ""order"": 1}",True,False,,0.0,,3,True,3668.0,,,3.234,431.5,438.0,6.5,0,default,EvaluationTrial,Info,curious,resigned,9,29,1
{},False,{},3315,2023-12-16 00:24:30,False,,,EvaluationTrial,798,798,True,798,42,42,evaluations,"{""id"": 797, ""word_1"": ""skeptical"", ""word_2"": ""urgent"", ""idx_1"": 33, ""idx_2"": 38, ""order"": 0}",True,False,,0.0,,1,True,3669.0,,,4.679,353.5,360.0,6.5,0,default,EvaluationTrial,Info,skeptical,urgent,33,38,0
{},False,{},3316,2023-12-16 00:24:34,False,,,EvaluationTrial,345,345,True,345,63,57,evaluations,"{""id"": 344, ""word_1"": ""curious"", ""word_2"": ""resigned"", ""idx_1"": 9, ""idx_2"": 29, ""order"": 1}",True,False,,0.0,,1,True,3673.0,,,6.847,262.5,269.0,6.5,0,default,EvaluationTrial,Info,curious,resigned,9,29,1
{},False,{},3317,2023-12-16 00:24:35,False,,,EvaluationTrial,820,820,True,820,64,59,evaluations,"{""id"": 819, ""word_1"": ""worried"", ""word_2"": ""worried"", ""idx_1"": 39, ""idx_2"": 39, ""order"": 1}",True,False,,0.0,,5,True,3670.0,,,1.4,438.0,444.5,6.5,0,default,EvaluationTrial,Info,worried,worried,39,39,1
{},False,{},3318,2023-12-16 00:24:38,False,,,EvaluationTrial,313,313,True,313,42,42,evaluations,"{""id"": 312, ""word_1"": ""confused"", ""word_2"": ""relieved"", ""idx_1"": 8, ""idx_2"": 28, ""order"": 0}",True,False,,0.0,,1,True,3680.0,,,9.015,360.0,366.5,6.5,0,default,EvaluationTrial,Info,confused,relieved,8,28,0
{},False,{},3319,2023-12-16 00:24:39,False,,,EvaluationTrial,72,72,True,72,64,59,evaluations,"{""id"": 71, ""word_1"": ""affectionate"", ""word_2"": ""shocked"", ""idx_1"": 1, ""idx_2"": 32, ""order"": 0}",True,False,,0.0,,3,True,3674.0,,,2.748,444.5,451.0,6.5,0,default,EvaluationTrial,Info,affectionate,shocked,1,32,0
{},False,{},3320,2023-12-16 00:24:40,False,,,EvaluationTrial,94,94,True,94,57,50,evaluations,"{""id"": 93, ""word_1"": ""angry"", ""word_2"": ""friendly"", ""idx_1"": 2, ""idx_2"": 16, ""order"": 1}",True,False,,0.0,,1,True,3675.0,,,1.328,327.5,334.0,6.5,0,default,EvaluationTrial,Info,angry,friendly,2,16,1
{},False,{},3321,2023-12-16 00:24:41,False,,,EvaluationTrial,219,219,True,219,56,52,evaluations,"{""id"": 218, ""word_1"": ""apologetic"", ""word_2"": ""skeptical"", ""idx_1"": 5, ""idx_2"": 33, ""order"": 1}",True,False,,0.0,,2,True,3676.0,,,1.748,444.5,451.0,6.5,0,default,EvaluationTrial,Info,apologetic,skeptical,5,33,1
{},False,{},3322,2023-12-16 00:24:43,False,,,EvaluationTrial,325,325,True,325,63,57,evaluations,"{""id"": 324, ""word_1"": ""curious"", ""word_2"": ""curious"", ""idx_1"": 9, ""idx_2"": 9, ""order"": 1}",True,False,,0.0,,5,True,3677.0,,,1.764,269.0,275.5,6.5,0,default,EvaluationTrial,Info,curious,curious,9,9,1
